customer_id,tenure_months,monthly_charges,support_tickets,late_payments,usage_hours,contract,payment_method,region,plan,support_plan,churn,annual_value,churn_probability,risk_level,recommended_action
CUST102607,19,3345.83,5,1,2.0,Month-to-Month,Net Banking,South,Basic,Yes,1,40149.96,0.9097868200813287,High,Priority retention call + targeted offer
CUST101953,34,3448.67,0,1,28.3,One Year,Cash,West,Basic,No,1,41384.04,0.908173258739543,High,Priority retention call + targeted offer
CUST104487,19,3435.74,4,2,44.8,One Year,Credit Card,East,Premium,No,1,41228.88,0.9077935625491145,High,Priority retention call + targeted offer
CUST100414,2,3395.35,3,2,23.1,Two Year,UPI,West,Basic,Yes,1,40744.2,0.9077028689004603,High,Priority retention call + targeted offer
CUST103591,22,3430.65,1,1,35.3,One Year,UPI,West,Basic,No,1,41167.8,0.9075657620753014,High,Priority retention call + targeted offer
CUST101970,60,3401.22,2,4,41.5,Month-to-Month,Debit Card,East,Premium,No,1,40814.64,0.9067445693649604,High,Priority retention call + targeted offer
CUST104613,38,3528.73,2,0,67.3,One Year,Credit Card,West,Basic,Yes,1,42344.76,0.9067163668182234,High,Priority retention call + targeted offer
CUST102726,10,3385.62,0,1,25.7,Month-to-Month,Net Banking,South,Basic,Yes,1,40627.44,0.9060903695929211,High,Priority retention call + targeted offer
CUST105746,32,3443.35,3,0,58.2,Month-to-Month,UPI,South,Standard,No,1,41320.2,0.9058929553703042,High,Priority retention call + targeted offer
CUST105648,71,3528.25,2,1,30.9,One Year,UPI,West,Standard,No,1,42339.0,0.9057363278661147,High,Priority retention call + targeted offer
CUST104251,28,3424.64,3,1,57.0,Month-to-Month,Credit Card,West,Standard,No,1,41095.68,0.9056246122282103,High,Priority retention call + targeted offer
CUST100327,3,3318.19,2,2,20.6,Month-to-Month,Credit Card,West,Standard,No,1,39818.28,0.9056039241894792,High,Priority retention call + targeted offer
CUST104000,23,3408.82,1,1,45.1,Month-to-Month,UPI,West,Standard,No,1,40905.84,0.905363366793867,High,Priority retention call + targeted offer
CUST101965,54,3538.99,1,0,41.0,Two Year,UPI,North,Basic,Yes,1,42467.88,0.9051988610483929,High,Priority retention call + targeted offer
CUST100322,45,3576.2,3,2,52.2,Two Year,Net Banking,West,Standard,No,0,42914.4,0.9050307289846119,High,Priority retention call + targeted offer
CUST100654,40,3423.53,2,2,6.8,One Year,UPI,West,Premium,Yes,1,41082.36,0.9049254085716946,High,Priority retention call + targeted offer
CUST102728,42,3468.67,4,0,32.8,Month-to-Month,Net Banking,North,Standard,No,1,41624.04,0.9045233830329281,High,Priority retention call + targeted offer
CUST100358,7,3505.08,2,0,51.9,Two Year,UPI,East,Premium,No,1,42060.96,0.9044812406599191,High,Priority retention call + targeted offer
CUST100042,51,3549.8,5,1,45.7,One Year,Net Banking,East,Premium,No,1,42597.6,0.904422814415342,High,Priority retention call + targeted offer
CUST105705,59,3475.81,1,1,51.3,Month-to-Month,Net Banking,North,Basic,No,1,41709.72,0.9025080775459443,High,Priority retention call + targeted offer
CUST101057,56,3511.79,1,1,35.8,One Year,Debit Card,West,Premium,No,1,42141.48,0.9017686918471819,High,Priority retention call + targeted offer
CUST103065,40,3423.48,1,3,52.0,One Year,UPI,North,Basic,No,1,41081.76,0.9015870497598161,High,Priority retention call + targeted offer
CUST104380,68,3394.45,7,0,19.8,Month-to-Month,Credit Card,South,Basic,Yes,0,40733.4,0.9015715858661816,High,Priority retention call + targeted offer
CUST100786,3,3508.94,0,1,44.7,One Year,Net Banking,East,Standard,No,1,42107.28,0.9012760947528823,High,Priority retention call + targeted offer
CUST105728,30,3523.03,1,0,59.1,Two Year,Debit Card,South,Basic,No,1,42276.36,0.9007815528445194,High,Priority retention call + targeted offer
CUST105370,57,3546.05,0,1,76.3,Month-to-Month,Net Banking,South,Premium,Yes,1,42552.6,0.9003715729102456,High,Priority retention call + targeted offer
CUST101096,61,3416.03,3,0,31.6,Month-to-Month,Credit Card,West,Basic,No,1,40992.36,0.9002578930832285,High,Priority retention call + targeted offer
CUST100560,39,3465.6,1,0,64.5,Month-to-Month,UPI,North,Standard,No,1,41587.2,0.8997509893009721,High,Priority retention call + targeted offer
CUST102600,63,3383.09,1,1,21.8,Month-to-Month,UPI,North,Basic,No,1,40597.08,0.8995371607678351,High,Priority retention call + targeted offer
CUST104094,70,3416.68,0,1,34.5,Month-to-Month,Credit Card,South,Basic,No,1,41000.16,0.899396654476541,High,Priority retention call + targeted offer
CUST104824,36,3446.1,0,0,51.8,Month-to-Month,UPI,North,Standard,No,1,41353.2,0.8984939668956177,High,Priority retention call + targeted offer
CUST105832,60,3500.99,4,1,62.4,One Year,Credit Card,West,Basic,No,1,42011.88,0.8974757106446168,High,Priority retention call + targeted offer
CUST103242,65,3468.71,0,1,49.2,Month-to-Month,Debit Card,East,Basic,Yes,1,41624.52,0.8964466034254707,High,Priority retention call + targeted offer
CUST105247,68,3455.47,2,0,51.9,Month-to-Month,UPI,West,Basic,No,1,41465.64,0.8961804326282663,High,Priority retention call + targeted offer
CUST101985,58,3509.33,2,0,29.4,Two Year,UPI,South,Basic,Yes,1,42111.96,0.8936742888733057,High,Priority retention call + targeted offer
CUST102636,25,3415.53,1,2,39.4,Month-to-Month,Net Banking,East,Premium,No,1,40986.36,0.8935368143247246,High,Priority retention call + targeted offer
CUST102984,52,3351.53,2,3,49.1,Month-to-Month,Credit Card,South,Basic,No,1,40218.36,0.893030267026539,High,Priority retention call + targeted offer
CUST103059,20,3467.32,3,0,54.8,Month-to-Month,Net Banking,West,Standard,No,1,41607.84,0.8929473034595051,High,Priority retention call + targeted offer
CUST102071,47,3458.11,0,0,45.1,Month-to-Month,Debit Card,North,Premium,Yes,1,41497.32,0.8925591732505056,High,Priority retention call + targeted offer
CUST102516,50,3377.04,2,0,17.3,Month-to-Month,Debit Card,North,Basic,No,1,40524.48,0.8921553410211333,High,Priority retention call + targeted offer
CUST105417,13,3462.19,0,0,56.7,One Year,UPI,East,Basic,No,1,41546.28,0.8920350110453372,High,Priority retention call + targeted offer
CUST100188,18,3404.06,5,0,33.0,One Year,UPI,West,Basic,No,1,40848.72,0.8920089173285446,High,Priority retention call + targeted offer
CUST104634,8,3492.85,4,0,68.8,One Year,Cash,East,Standard,No,1,41914.2,0.8915754399672061,High,Priority retention call + targeted offer
CUST100426,63,3382.17,3,2,37.1,Month-to-Month,Credit Card,East,Basic,No,1,40586.04,0.8911261765131933,High,Priority retention call + targeted offer
CUST100985,47,3443.51,1,2,33.6,Month-to-Month,Net Banking,West,Standard,No,1,41322.12,0.8908066929984547,High,Priority retention call + targeted offer
CUST103779,33,3402.68,3,0,66.7,Month-to-Month,UPI,North,Basic,No,1,40832.16,0.8904087264109125,High,Priority retention call + targeted offer
CUST101759,42,3491.85,3,1,48.6,One Year,UPI,East,Standard,No,1,41902.2,0.8884201405832269,High,Priority retention call + targeted offer
CUST100435,9,3533.41,0,2,50.9,Two Year,Net Banking,East,Standard,Yes,1,42400.92,0.8875193080019531,High,Priority retention call + targeted offer
CUST102541,70,3496.1,1,1,12.6,One Year,UPI,West,Standard,Yes,1,41953.2,0.8873545453182694,High,Priority retention call + targeted offer
CUST103396,33,3463.54,4,1,51.7,Two Year,Credit Card,West,Basic,No,1,41562.48,0.8871376337963669,High,Priority retention call + targeted offer
CUST102405,60,3546.46,0,0,72.7,One Year,UPI,North,Basic,Yes,1,42557.52,0.8867838580677538,High,Priority retention call + targeted offer
CUST102409,2,3333.36,2,1,40.3,Month-to-Month,UPI,South,Standard,No,1,40000.32,0.88653025203714,High,Priority retention call + targeted offer
CUST103934,14,3361.56,1,2,57.8,Month-to-Month,Credit Card,North,Standard,No,1,40338.72,0.8864363810797525,High,Priority retention call + targeted offer
CUST100607,38,3394.75,2,2,41.5,Month-to-Month,Net Banking,West,Basic,No,1,40737.0,0.8861592485790362,High,Priority retention call + targeted offer
CUST105048,22,3435.19,2,2,47.5,One Year,Debit Card,South,Standard,No,1,41222.28,0.8846043591702804,High,Priority retention call + targeted offer
CUST103539,60,3380.09,1,2,24.1,Month-to-Month,Debit Card,North,Premium,No,1,40561.08,0.8845625102319562,High,Priority retention call + targeted offer
CUST104531,10,3332.18,2,0,43.3,Month-to-Month,Credit Card,South,Basic,No,1,39986.16,0.8842532250037327,High,Priority retention call + targeted offer
CUST104827,39,3346.75,2,3,48.5,Month-to-Month,Cash,West,Basic,Yes,1,40161.0,0.8837739006555186,High,Priority retention call + targeted offer
CUST104220,9,3348.21,2,3,54.5,Month-to-Month,UPI,East,Standard,Yes,1,40178.52,0.8825719006810551,High,Priority retention call + targeted offer
CUST101239,3,3281.02,4,2,43.2,Month-to-Month,Debit Card,North,Basic,No,1,39372.24,0.8825593971751264,High,Priority retention call + targeted offer
CUST102157,46,3535.14,1,0,27.1,One Year,Net Banking,West,Premium,Yes,1,42421.68,0.8821211711034748,High,Priority retention call + targeted offer
CUST103946,2,3333.35,2,2,67.7,Month-to-Month,Debit Card,West,Basic,No,1,40000.2,0.8820931819029952,High,Priority retention call + targeted offer
CUST105306,29,3418.2,3,1,33.1,Two Year,UPI,North,Basic,No,1,41018.4,0.8800270929274667,High,Priority retention call + targeted offer
CUST100447,69,3448.45,3,0,52.4,Month-to-Month,UPI,South,Premium,No,1,41381.4,0.8798913800467484,High,Priority retention call + targeted offer
CUST105160,28,3309.64,1,3,45.0,Month-to-Month,Credit Card,West,Basic,No,1,39715.68,0.8798727827693186,High,Priority retention call + targeted offer
CUST103351,68,3510.01,2,0,38.5,Two Year,Credit Card,South,Basic,No,1,42120.12,0.8790518593423969,High,Priority retention call + targeted offer
CUST101812,49,3477.69,1,0,29.8,Month-to-Month,Net Banking,East,Standard,No,1,41732.28,0.8790279903942972,High,Priority retention call + targeted offer
CUST102252,18,3451.87,1,1,47.7,Two Year,Cash,East,Basic,No,1,41422.44,0.8787279101028386,High,Priority retention call + targeted offer
CUST100316,53,3404.42,1,4,41.1,One Year,Credit Card,South,Premium,No,1,40853.04,0.8785965347238642,High,Priority retention call + targeted offer
CUST105071,43,3413.42,3,1,53.2,Month-to-Month,Debit Card,South,Standard,No,1,40961.04,0.8780468268335576,High,Priority retention call + targeted offer
CUST100523,60,3459.96,4,0,53.3,Month-to-Month,UPI,East,Standard,No,1,41519.52,0.8780337713953992,High,Priority retention call + targeted offer
CUST100133,41,3482.14,1,0,40.8,One Year,Credit Card,North,Standard,No,1,41785.68,0.877883438707149,High,Priority retention call + targeted offer
CUST101791,64,3471.81,2,1,32.8,Month-to-Month,Net Banking,North,Standard,Yes,1,41661.72,0.8762097217645407,High,Priority retention call + targeted offer
CUST105394,40,3461.84,2,1,49.9,Two Year,Cash,South,Basic,No,1,41542.08,0.874168851586248,High,Priority retention call + targeted offer
CUST104234,19,3383.87,1,1,55.9,Month-to-Month,Credit Card,West,Standard,No,1,40606.44,0.8739358257570428,High,Priority retention call + targeted offer
CUST103586,33,3440.83,2,1,59.4,Month-to-Month,Net Banking,East,Basic,Yes,1,41289.96,0.8737791441139852,High,Priority retention call + targeted offer
CUST104580,14,3374.13,1,0,52.1,Month-to-Month,UPI,East,Basic,Yes,1,40489.56,0.8735896406490035,High,Priority retention call + targeted offer
CUST105528,2,3360.71,3,2,47.0,Month-to-Month,Net Banking,East,Premium,No,1,40328.52,0.8735280792005281,High,Priority retention call + targeted offer
CUST100705,41,3461.07,1,0,46.4,One Year,Debit Card,North,Basic,No,1,41532.84,0.872896768161663,High,Priority retention call + targeted offer
CUST102996,22,3389.23,3,2,61.2,One Year,Credit Card,South,Basic,No,1,40670.76,0.8728036906291723,High,Priority retention call + targeted offer
CUST103005,27,3469.89,4,1,68.0,Month-to-Month,Net Banking,East,Standard,Yes,1,41638.68,0.8727297892152589,High,Priority retention call + targeted offer
CUST104753,63,3468.47,0,2,43.9,Month-to-Month,Net Banking,West,Standard,No,1,41621.64,0.8724578224760882,High,Priority retention call + targeted offer
CUST101936,27,3305.26,0,2,37.7,Month-to-Month,UPI,South,Basic,No,1,39663.12,0.8720927644165243,High,Priority retention call + targeted offer
CUST102373,29,3348.08,1,1,38.2,Month-to-Month,UPI,North,Premium,No,1,40176.96,0.8715200858532616,High,Priority retention call + targeted offer
CUST104373,59,3556.33,2,0,42.6,One Year,Net Banking,East,Premium,No,1,42675.96,0.8709650360389775,High,Priority retention call + targeted offer
CUST103891,67,3500.4,1,1,55.5,One Year,UPI,South,Premium,No,1,42004.8,0.8703403034237239,High,Priority retention call + targeted offer
CUST105453,57,3402.96,2,1,24.5,Month-to-Month,Debit Card,South,Standard,Yes,1,40835.52,0.8702533042275614,High,Priority retention call + targeted offer
CUST102196,21,3289.53,1,0,2.0,Month-to-Month,Credit Card,West,Basic,No,1,39474.36,0.8696294883111032,High,Priority retention call + targeted offer
CUST102003,33,3482.46,2,1,43.5,Two Year,Debit Card,North,Standard,No,1,41789.52,0.8689620868064631,High,Priority retention call + targeted offer
CUST102842,56,3549.15,2,0,53.4,Two Year,Credit Card,West,Standard,No,1,42589.8,0.8684475241688008,High,Priority retention call + targeted offer
CUST104423,33,3362.24,2,1,56.6,Month-to-Month,Debit Card,North,Basic,No,1,40346.88,0.8682158120638943,High,Priority retention call + targeted offer
CUST105322,50,3370.9,2,2,32.6,Month-to-Month,Net Banking,South,Basic,No,0,40450.8,0.8667082111058204,High,Priority retention call + targeted offer
CUST100554,71,3492.08,2,0,37.2,One Year,Credit Card,West,Basic,Yes,0,41904.96,0.8665961270156904,High,Priority retention call + targeted offer
CUST100485,17,3350.26,3,0,64.1,Month-to-Month,Credit Card,South,Basic,No,1,40203.12,0.8664589443247165,High,Priority retention call + targeted offer
CUST105057,60,3353.82,4,2,22.4,Month-to-Month,UPI,West,Premium,Yes,1,40245.84,0.8661067574853819,High,Priority retention call + targeted offer
CUST101829,71,3531.24,5,2,48.9,Two Year,Debit Card,West,Standard,Yes,1,42374.88,0.8655015772175799,High,Priority retention call + targeted offer
CUST102688,46,3408.73,1,0,50.9,Month-to-Month,Debit Card,South,Basic,Yes,1,40904.76,0.8653484016680486,High,Priority retention call + targeted offer
CUST100041,55,3331.04,2,1,7.2,Month-to-Month,Debit Card,West,Basic,No,1,39972.48,0.8649644022988816,High,Priority retention call + targeted offer
CUST105568,23,3430.69,0,0,47.1,One Year,Debit Card,South,Basic,No,0,41168.28,0.8640367086122015,High,Priority retention call + targeted offer
CUST105729,30,3406.93,0,0,45.0,Month-to-Month,Net Banking,South,Basic,No,1,40883.16,0.8637791212344008,High,Priority retention call + targeted offer
CUST104513,66,3432.22,2,1,45.0,Month-to-Month,Credit Card,East,Standard,No,1,41186.64,0.8632658485210674,High,Priority retention call + targeted offer
CUST104755,44,3482.2,1,0,43.5,Two Year,Debit Card,South,Basic,No,1,41786.4,0.8628110886696613,High,Priority retention call + targeted offer
CUST103391,38,3507.8,1,1,57.8,Two Year,UPI,South,Standard,Yes,1,42093.6,0.8616073028510846,High,Priority retention call + targeted offer
CUST100429,52,3437.06,4,0,58.0,Month-to-Month,Net Banking,North,Basic,No,1,41244.72,0.8603141541560576,High,Priority retention call + targeted offer
CUST105098,68,3534.14,5,0,75.3,One Year,Debit Card,West,Basic,Yes,1,42409.68,0.8600357571226975,High,Priority retention call + targeted offer
CUST102230,46,3394.47,2,0,39.5,Month-to-Month,UPI,North,Standard,No,1,40733.64,0.8600206839421738,High,Priority retention call + targeted offer
CUST102441,1,3283.37,3,1,41.9,Month-to-Month,UPI,East,Basic,No,1,39400.44,0.8592138158522258,High,Priority retention call + targeted offer
CUST104112,11,3355.2,7,0,58.4,Month-to-Month,UPI,South,Standard,Yes,1,40262.4,0.8589949017756577,High,Priority retention call + targeted offer
CUST101087,72,3414.92,4,1,37.6,Month-to-Month,Debit Card,East,Premium,No,1,40979.04,0.8575954625972736,High,Priority retention call + targeted offer
CUST102575,24,3388.23,3,2,43.3,One Year,UPI,South,Standard,No,1,40658.76,0.8572951289406279,High,Priority retention call + targeted offer
CUST103508,5,3384.42,1,3,46.6,Two Year,Credit Card,North,Standard,No,1,40613.04,0.8572789472553586,High,Priority retention call + targeted offer
CUST105100,40,3424.4,4,0,26.0,One Year,UPI,South,Standard,No,1,41092.8,0.857135050014018,High,Priority retention call + targeted offer
CUST105630,35,3433.6,2,0,53.1,Month-to-Month,Net Banking,North,Premium,No,1,41203.2,0.8565183657112614,High,Priority retention call + targeted offer
CUST104091,4,3246.04,0,2,31.0,Month-to-Month,UPI,South,Basic,No,1,38952.48,0.8562935413231328,High,Priority retention call + targeted offer
CUST104788,23,3387.69,3,3,4.1,Two Year,Net Banking,West,Premium,No,1,40652.28,0.8553104260883533,High,Priority retention call + targeted offer
CUST104183,62,3413.85,0,1,60.4,Month-to-Month,UPI,East,Basic,No,1,40966.2,0.8552618623312699,High,Priority retention call + targeted offer
CUST102407,52,3406.88,3,0,51.0,Month-to-Month,UPI,West,Premium,No,1,40882.56,0.8549267781684557,High,Priority retention call + targeted offer
CUST102844,33,3387.69,4,1,21.0,Two Year,UPI,West,Basic,No,1,40652.28,0.8548069819247461,High,Priority retention call + targeted offer
CUST101493,24,3387.72,1,0,59.9,Month-to-Month,Debit Card,West,Basic,Yes,1,40652.64,0.8538307851464413,High,Priority retention call + targeted offer
CUST105105,47,3504.37,1,1,44.7,One Year,Net Banking,South,Premium,Yes,1,42052.44,0.8536799535427314,High,Priority retention call + targeted offer
CUST100025,47,3402.8,0,1,53.7,Month-to-Month,Cash,South,Standard,No,1,40833.6,0.8529504887740367,High,Priority retention call + targeted offer
